tx_id	exon_id	exon_idx
ENST00000429463	ENSE00001633534	3
ENST00000429463	ENSE00001599361	4
ENST00000429463	ENSE00001743476	5
ENST00000439309	ENSE00001600092	1
ENST00000454315	ENSE00001680177	1
ENST00000452257	ENSE00001758106	1
ENST00000447471	ENSE00001797129	1
ENST00000447471	ENSE00001724851	2
ENST00000447471	ENSE00001706454	3
ENST00000447471	ENSE00001717052	4
ENST00000447471	ENSE00001779101	5
ENST00000447471	ENSE00001603762	6
ENST00000382707	ENSE00001727355	1
ENST00000382707	ENSE00001718460	2
ENST00000382707	ENSE00001661257	3
ENST00000382707	ENSE00003587206	4
ENST00000382707	ENSE00003656490	5
ENST00000382707	ENSE00003571694	6
ENST00000382707	ENSE00003569851	7
ENST00000382707	ENSE00003633827	8
ENST00000382707	ENSE00003550118	9
ENST00000382707	ENSE00003663549	10
ENST00000382707	ENSE00003674760	11
ENST00000382707	ENSE00003536697	12
ENST00000361046	ENSE00001670247	1
ENST00000361046	ENSE00001718460	2
ENST00000361046	ENSE00001661257	3
ENST00000361046	ENSE00003581140	4
ENST00000361046	ENSE00003460783	5
ENST00000361046	ENSE00003639215	6
ENST00000361046	ENSE00003489167	7
ENST00000361046	ENSE00003511329	8
ENST00000361046	ENSE00003525217	9
ENST00000361046	ENSE00003545208	10
ENST00000361046	ENSE00003621655	11
ENST00000303902	ENSE00001600029	1
ENST00000303902	ENSE00001661257	2
ENST00000303902	ENSE00003587206	3
ENST00000303902	ENSE00003656490	4
ENST00000303902	ENSE00003571694	5
ENST00000303902	ENSE00003569851	6
ENST00000303902	ENSE00003633827	7
ENST00000303902	ENSE00003550118	8
ENST00000303902	ENSE00003663549	9
ENST00000303902	ENSE00003674760	10
ENST00000303902	ENSE00001632888	11
ENST00000439108	ENSE00001795478	1
ENST00000439108	ENSE00003461810	2
ENST00000439108	ENSE00003638069	3
ENST00000439108	ENSE00003462284	4
ENST00000439108	ENSE00003673811	5
ENST00000439108	ENSE00003599248	6
ENST00000439108	ENSE00003569851	7
ENST00000439108	ENSE00003633827	8
ENST00000439108	ENSE00003550118	9
ENST00000439108	ENSE00003663549	10
ENST00000439108	ENSE00003674760	11
ENST00000439108	ENSE00001632888	12
ENST00000431768	ENSE00001635427	1
ENST00000418461	ENSE00001789043	1
ENST00000418461	ENSE00001629179	2
ENST00000421058	ENSE00001774484	1
ENST00000421058	ENSE00001712382	2
ENST00000421058	ENSE00001710358	3
ENST00000455855	ENSE00001661949	1
ENST00000421008	ENSE00001688800	1
ENST00000421008	ENSE00001679843	2
ENST00000421008	ENSE00001627555	3
ENST00000421008	ENSE00001792441	4
ENST00000455527	ENSE00003710715	1
ENST00000455527	ENSE00001628915	2
ENST00000455527	ENSE00001624117	3
ENST00000455527	ENSE00001599548	4
ENST00000455527	ENSE00001591968	5
ENST00000442584	ENSE00001803550	1
ENST00000442584	ENSE00001675697	2
ENST00000442584	ENSE00001644958	3
ENST00000442584	ENSE00003710715	4
ENST00000442584	ENSE00001678529	5
ENST00000448006	ENSE00001637728	1
ENST00000448006	ENSE00001601067	2
ENST00000448006	ENSE00001733722	3
ENST00000448006	ENSE00001707869	4
ENST00000418016	ENSE00001654072	1
ENST00000418016	ENSE00003461311	2
ENST00000418016	ENSE00001709675	3
ENST00000418016	ENSE00001705207	4
ENST00000598351	ENSE00003224946	1
ENST00000598351	ENSE00003096789	2
ENST00000598351	ENSE00003004848	3
ENST00000598351	ENSE00003055029	4
ENST00000598351	ENSE00003198125	5
ENST00000598351	ENSE00003165650	6
ENST00000598351	ENSE00003163421	7
ENST00000598351	ENSE00003611037	8
ENST00000598351	ENSE00003028414	9
ENST00000451062	ENSE00001611400	1
ENST00000451062	ENSE00001669863	2
ENST00000451062	ENSE00001673478	3
ENST00000452103	ENSE00001712586	1
ENST00000452103	ENSE00003709639	2
ENST00000452103	ENSE00001663750	3
ENST00000452103	ENSE00001795860	4
ENST00000505707	ENSE00001712586	1
ENST00000505707	ENSE00003709639	2
ENST00000505707	ENSE00003709660	3
ENST00000452458	ENSE00001688314	1
ENST00000411536	ENSE00001698575	1
ENST00000411536	ENSE00001669923	2
ENST00000411536	ENSE00001614971	3
ENST00000411536	ENSE00001661020	4
ENST00000411536	ENSE00001744230	5
ENST00000411536	ENSE00001720034	6
ENST00000411536	ENSE00001752268	7
ENST00000411536	ENSE00001592390	8
ENST00000447105	ENSE00001666495	1
ENST00000447105	ENSE00001728287	2
ENST00000447105	ENSE00001639523	3
ENST00000447105	ENSE00001648850	4
ENST00000447105	ENSE00001756419	5
ENST00000447105	ENSE00001707777	6
ENST00000422633	ENSE00001796289	1
ENST00000545933	ENSE00002291273	1
ENST00000430729	ENSE00001772277	1
ENST00000430729	ENSE00001708810	2
ENST00000430729	ENSE00001618426	3
ENST00000439103	ENSE00001635775	1
ENST00000439103	ENSE00001597436	2
ENST00000446299	ENSE00001731360	1
ENST00000446299	ENSE00001688179	2
ENST00000446299	ENSE00001696656	3
ENST00000446299	ENSE00001742686	4
ENST00000446299	ENSE00001695575	5
ENST00000446299	ENSE00001748239	6
ENST00000446299	ENSE00001686372	7
ENST00000446299	ENSE00001757378	8
ENST00000446299	ENSE00001738135	9
ENST00000446299	ENSE00001662296	10
ENST00000446299	ENSE00001781418	11
ENST00000446299	ENSE00001735320	12
ENST00000446299	ENSE00001802546	13
ENST00000439653	ENSE00001607267	1
ENST00000439653	ENSE00001735320	2
ENST00000439653	ENSE00001677719	3
ENST00000439653	ENSE00001719566	4
ENST00000445200	ENSE00001779056	1
ENST00000445200	ENSE00001754002	2
ENST00000445200	ENSE00001765437	3
ENST00000445200	ENSE00001739366	4
ENST00000411983	ENSE00001795992	1
ENST00000434709	ENSE00001739581	1
ENST00000434709	ENSE00001645033	2
ENST00000420149	ENSE00001700611	1
ENST00000420149	ENSE00001798741	2
ENST00000420149	ENSE00001724601	3
ENST00000420149	ENSE00001655881	4
ENST00000458328	ENSE00001742351	1
ENST00000458328	ENSE00001606802	2
ENST00000458328	ENSE00001592567	3
ENST00000452645	ENSE00001620082	1
ENST00000452645	ENSE00001793879	2
ENST00000452645	ENSE00001621504	3
ENST00000439217	ENSE00001741426	1
ENST00000439217	ENSE00001721819	2
ENST00000415230	ENSE00001760736	1
ENST00000420889	ENSE00001706919	1
ENST00000420889	ENSE00001668409	2
ENST00000420889	ENSE00001658969	3
ENST00000420889	ENSE00001806118	4
ENST00000420889	ENSE00001766229	5
ENST00000420889	ENSE00001720050	6
ENST00000420889	ENSE00001705255	7
ENST00000420889	ENSE00001599768	8
ENST00000418455	ENSE00001723842	1
ENST00000418455	ENSE00001600158	2
ENST00000418455	ENSE00001782991	3
ENST00000418455	ENSE00001648973	4
ENST00000421819	ENSE00001803460	1
ENST00000421819	ENSE00001656819	2
ENST00000421819	ENSE00001682459	3
ENST00000421819	ENSE00001653328	4
ENST00000421819	ENSE00001804144	5
ENST00000421819	ENSE00001709330	6
ENST00000420610	ENSE00001598977	1
ENST00000420610	ENSE00001609880	2
ENST00000420610	ENSE00001671213	3
ENST00000420610	ENSE00001674255	4
ENST00000416843	ENSE00001623621	1
ENST00000425318	ENSE00001799526	1
ENST00000425318	ENSE00001753337	2
ENST00000425318	ENSE00001695538	3
ENST00000431853	ENSE00001794473	1
ENST00000425857	ENSE00001695426	1
ENST00000425857	ENSE00001695477	2
ENST00000445264	ENSE00001643114	1
ENST00000445264	ENSE00001795389	2
ENST00000445264	ENSE00001629300	3
ENST00000445264	ENSE00001702866	4
ENST00000445264	ENSE00001660124	5
ENST00000445264	ENSE00001619869	6
ENST00000428342	ENSE00001716125	1
ENST00000454995	ENSE00001626278	1
ENST00000428845	ENSE00001758513	1
ENST00000428845	ENSE00003678107	2
ENST00000428845	ENSE00001645840	3
ENST00000428845	ENSE00003600117	4
ENST00000428845	ENSE00003511199	5
ENST00000428845	ENSE00001900367	6
ENST00000444056	ENSE00003531660	1
ENST00000444056	ENSE00003678107	2
ENST00000444056	ENSE00001645840	3
ENST00000444056	ENSE00003600117	4
ENST00000444056	ENSE00001716327	5
ENST00000444056	ENSE00001604245	6
ENST00000489397	ENSE00003623643	1
ENST00000489397	ENSE00003481640	2
ENST00000489397	ENSE00001885335	3
ENST00000489397	ENSE00001840919	4
ENST00000495839	ENSE00001860458	1
ENST00000495839	ENSE00003665834	2
ENST00000495839	ENSE00001947561	3
ENST00000429039	ENSE00001665114	1
ENST00000429039	ENSE00001608967	2
ENST00000429039	ENSE00003678107	3
ENST00000429039	ENSE00001645840	4
ENST00000429039	ENSE00003550132	5
ENST00000429039	ENSE00003665834	6
ENST00000429039	ENSE00001604245	7
ENST00000432046	ENSE00001799927	1
ENST00000421279	ENSE00001728219	1
ENST00000421279	ENSE00001660382	2
ENST00000421279	ENSE00001592812	3
ENST00000421279	ENSE00001628878	4
ENST00000421279	ENSE00001744875	5
ENST00000438550	ENSE00001601315	1
ENST00000438550	ENSE00001626390	2
ENST00000436067	ENSE00001803290	1
ENST00000428616	ENSE00001772292	1
ENST00000442113	ENSE00001707613	1
ENST00000442113	ENSE00001679661	2
ENST00000444014	ENSE00001746820	1
ENST00000444014	ENSE00001781854	2
ENST00000444014	ENSE00001650660	3
ENST00000444014	ENSE00001695376	4
ENST00000444014	ENSE00001765364	5
ENST00000421675	ENSE00001648735	1
ENST00000421675	ENSE00001646873	2
ENST00000421675	ENSE00001718144	3
ENST00000421675	ENSE00001762583	4
ENST00000429799	ENSE00001727148	1
ENST00000429799	ENSE00001611218	2
ENST00000429799	ENSE00001798859	3
ENST00000429799	ENSE00001631408	4
ENST00000429799	ENSE00001610747	5
ENST00000429799	ENSE00001695935	6
ENST00000429799	ENSE00001751980	7
ENST00000429799	ENSE00001795242	8
ENST00000420376	ENSE00002293458	1
ENST00000457163	ENSE00001661837	1
ENST00000457163	ENSE00001780404	2
ENST00000457163	ENSE00001761447	3
ENST00000457163	ENSE00001796958	4
ENST00000457163	ENSE00001609132	5
ENST00000457163	ENSE00001624832	6
ENST00000417910	ENSE00001791982	1
ENST00000417910	ENSE00001595474	2
ENST00000417910	ENSE00001710293	3
ENST00000417910	ENSE00001792666	4
ENST00000419158	ENSE00001799370	1
ENST00000419158	ENSE00001733114	2
ENST00000419158	ENSE00001657618	3
ENST00000419158	ENSE00001783522	4
ENST00000419158	ENSE00001698815	5
ENST00000419158	ENSE00001706895	6
ENST00000419158	ENSE00001789274	7
ENST00000419158	ENSE00001654967	8
ENST00000419158	ENSE00001692849	9
ENST00000419158	ENSE00001679112	10
ENST00000419158	ENSE00001694527	11
ENST00000419158	ENSE00001595474	12
ENST00000419158	ENSE00001769353	13
ENST00000434481	ENSE00001731828	1
ENST00000434481	ENSE00001720641	2
ENST00000434481	ENSE00001658227	3
ENST00000434481	ENSE00001797496	4
ENST00000434481	ENSE00001739891	5
ENST00000434481	ENSE00001634813	6
ENST00000413466	ENSE00001793150	1
ENST00000413466	ENSE00001702273	2
ENST00000451467	ENSE00001639020	1
ENST00000451467	ENSE00003553084	2
ENST00000451467	ENSE00001663564	3
ENST00000430307	ENSE00001791643	1
ENST00000451162	ENSE00001802023	1
ENST00000451162	ENSE00001693799	2
ENST00000451162	ENSE00001692050	3
ENST00000451162	ENSE00001799280	4
ENST00000451162	ENSE00001673716	5
ENST00000451162	ENSE00001673218	6
ENST00000418213	ENSE00001735464	1
ENST00000418213	ENSE00001733578	2
ENST00000418213	ENSE00001790322	3
ENST00000418213	ENSE00001797275	4
ENST00000418213	ENSE00001737717	5
ENST00000418213	ENSE00001693294	6
ENST00000418213	ENSE00001707543	7
ENST00000418213	ENSE00001761870	8
ENST00000418213	ENSE00001624501	9
ENST00000418213	ENSE00001635783	10
ENST00000418213	ENSE00001736833	11
ENST00000418578	ENSE00001766910	1
ENST00000425026	ENSE00001794575	1
ENST00000435696	ENSE00001739223	1
ENST00000435696	ENSE00001657411	2
ENST00000440468	ENSE00001652940	1
ENST00000440468	ENSE00001752327	2
ENST00000429883	ENSE00001634021	1
ENST00000429883	ENSE00001709795	2
ENST00000421353	ENSE00001734007	1
ENST00000421353	ENSE00001620336	2
ENST00000452432	ENSE00001679045	1
ENST00000452432	ENSE00001662816	2
ENST00000454281	ENSE00001772499	1
ENST00000431631	ENSE00001762435	1
ENST00000431631	ENSE00001777650	2
ENST00000442145	ENSE00001788545	1
ENST00000442145	ENSE00001744623	2
ENST00000442145	ENSE00001769532	3
ENST00000442145	ENSE00001679232	4
ENST00000450658	ENSE00001651045	1
ENST00000450658	ENSE00003512039	2
ENST00000450658	ENSE00001780836	3
ENST00000450658	ENSE00001616192	4
ENST00000411668	ENSE00001618439	1
ENST00000411668	ENSE00001613903	2
ENST00000433481	ENSE00001697534	1
ENST00000433481	ENSE00001718987	2
ENST00000433481	ENSE00001618280	3
ENST00000433481	ENSE00001681425	4
ENST00000433481	ENSE00001658411	5
ENST00000435945	ENSE00001797328	1
ENST00000435945	ENSE00001638296	2
ENST00000435945	ENSE00001681574	3
ENST00000435945	ENSE00001741452	4
ENST00000435945	ENSE00001725096	5
ENST00000435945	ENSE00001670663	6
ENST00000435945	ENSE00001752207	7
ENST00000435945	ENSE00001687652	8
ENST00000435945	ENSE00001747631	9
ENST00000435945	ENSE00001702742	10
ENST00000435945	ENSE00001647502	11
ENST00000435945	ENSE00001744948	12
ENST00000435945	ENSE00001663098	13
ENST00000426526	ENSE00001745034	1
ENST00000426526	ENSE00001592977	2
ENST00000426526	ENSE00001710578	3
ENST00000426526	ENSE00001639465	4
ENST00000426526	ENSE00001714793	5
ENST00000422174	ENSE00001767839	1
ENST00000422174	ENSE00001716848	2
ENST00000423438	ENSE00001766151	1
ENST00000457961	ENSE00001747238	1
ENST00000457961	ENSE00001683875	2
ENST00000457961	ENSE00001737985	3
ENST00000457961	ENSE00001745774	4
ENST00000457961	ENSE00001733068	5
ENST00000440215	ENSE00001290990	1
ENST00000440215	ENSE00001663813	2
ENST00000440215	ENSE00003569983	3
ENST00000440215	ENSE00003622104	4
ENST00000440215	ENSE00003482640	5
ENST00000440215	ENSE00003512313	6
ENST00000446779	ENSE00001696304	1
ENST00000446779	ENSE00001597607	2
ENST00000446779	ENSE00001663813	3
ENST00000446779	ENSE00003468775	4
ENST00000446779	ENSE00003536218	5
ENST00000446779	ENSE00003492729	6
ENST00000446779	ENSE00003690238	7
ENST00000454643	ENSE00001761519	1
ENST00000454643	ENSE00001788634	2
ENST00000454643	ENSE00001681234	3
ENST00000454643	ENSE00001682885	4
ENST00000454643	ENSE00001673336	5
ENST00000454643	ENSE00001695625	6
ENST00000454643	ENSE00001609688	7
ENST00000454643	ENSE00001655456	8
ENST00000454643	ENSE00001692470	9
ENST00000454643	ENSE00001762760	10
ENST00000454643	ENSE00001659235	11
ENST00000454868	ENSE00001761647	1
ENST00000454868	ENSE00001593456	2
ENST00000454868	ENSE00001801031	3
ENST00000454868	ENSE00001625027	4
ENST00000424401	ENSE00001685429	1
ENST00000424401	ENSE00001591638	2
ENST00000424401	ENSE00001627602	3
ENST00000424401	ENSE00001792305	4
ENST00000424401	ENSE00001757037	5
ENST00000424401	ENSE00001684075	6
ENST00000435012	ENSE00001723160	1
ENST00000435012	ENSE00001611031	2
ENST00000435012	ENSE00001786310	3
ENST00000435012	ENSE00001774959	4
ENST00000435012	ENSE00001686516	5
ENST00000435012	ENSE00001719847	6
ENST00000435012	ENSE00001637326	7
ENST00000435012	ENSE00001667900	8
ENST00000435012	ENSE00001663539	9
ENST00000435012	ENSE00001684864	10
ENST00000442607	ENSE00001801245	1
ENST00000442607	ENSE00001673942	2
ENST00000442607	ENSE00001616659	3
ENST00000442607	ENSE00001720897	4
ENST00000442607	ENSE00001765257	5
ENST00000442607	ENSE00001690000	6
ENST00000452889	ENSE00001716389	1
ENST00000452889	ENSE00001712560	2
ENST00000452889	ENSE00001616878	3
ENST00000419538	ENSE00001763631	1
ENST00000419538	ENSE00001727939	2
ENST00000398377	ENSE00003523445	1
ENST00000398377	ENSE00003487606	2
ENST00000398377	ENSE00003671977	3
ENST00000398377	ENSE00003601792	4
ENST00000398377	ENSE00003665075	5
ENST00000398377	ENSE00003544401	6
ENST00000398377	ENSE00003690828	7
ENST00000398377	ENSE00003689528	8
ENST00000398377	ENSE00003469618	9
ENST00000516761	ENSE00002089038	1
ENST00000439586	ENSE00001747437	1
ENST00000439586	ENSE00001676711	2
ENST00000447585	ENSE00001663038	1
ENST00000447585	ENSE00001745094	2
ENST00000447585	ENSE00001639312	3
ENST00000447585	ENSE00001691121	4
ENST00000447585	ENSE00001731541	5
ENST00000447585	ENSE00001801724	6
ENST00000447585	ENSE00001637732	7
ENST00000447585	ENSE00001620479	8
ENST00000447585	ENSE00001596214	9
ENST00000447585	ENSE00001632411	10
ENST00000447585	ENSE00001598287	11
ENST00000447585	ENSE00003465401	12
ENST00000447585	ENSE00003603784	13
ENST00000447585	ENSE00001607039	14
ENST00000447585	ENSE00001725327	15
ENST00000447585	ENSE00001768509	16
ENST00000306641	ENSE00003484855	1
ENST00000306641	ENSE00003584721	2
ENST00000432862	ENSE00001805078	1
ENST00000425158	ENSE00001651627	1
ENST00000472227	ENSE00001897973	1
ENST00000472227	ENSE00003707476	2
ENST00000472227	ENSE00001833379	3
ENST00000472227	ENSE00001943337	4
ENST00000472227	ENSE00001869013	5
ENST00000472227	ENSE00001819899	6
ENST00000472227	ENSE00001871038	7
ENST00000472227	ENSE00001853509	8
ENST00000472227	ENSE00001855011	9
ENST00000472227	ENSE00001869938	10
ENST00000472227	ENSE00001858305	11
ENST00000430079	ENSE00001665626	1
ENST00000430079	ENSE00001700678	2
ENST00000430079	ENSE00003705410	3
ENST00000430079	ENSE00003707476	4
ENST00000430079	ENSE00001708493	5
ENST00000430079	ENSE00001755301	6
ENST00000460561	ENSE00001834814	1
ENST00000460561	ENSE00003705410	2
ENST00000460561	ENSE00003707476	3
ENST00000460561	ENSE00001810485	4
ENST00000460561	ENSE00001921850	5
ENST00000460561	ENSE00001942280	6
ENST00000460561	ENSE00001957709	7
ENST00000451061	ENSE00001593220	1
ENST00000451061	ENSE00001799029	2
ENST00000451061	ENSE00001736209	3
ENST00000451061	ENSE00001597754	4
ENST00000451061	ENSE00001645084	5
ENST00000451061	ENSE00001630093	6
ENST00000451061	ENSE00001777109	7
ENST00000451061	ENSE00001788874	8
ENST00000451061	ENSE00001795527	9
ENST00000451061	ENSE00001784531	10
ENST00000451061	ENSE00001748450	11
ENST00000451061	ENSE00001604424	12
ENST00000451061	ENSE00001711949	13
ENST00000451061	ENSE00001747846	14
ENST00000451061	ENSE00001683758	15
ENST00000451061	ENSE00001729014	16
ENST00000451061	ENSE00003703880	17
ENST00000451061	ENSE00003706916	18
ENST00000451061	ENSE00001642045	19
ENST00000451061	ENSE00001673682	20
ENST00000451061	ENSE00001602445	21
ENST00000432335	ENSE00001773752	1
ENST00000432335	ENSE00003703880	2
ENST00000432335	ENSE00003709828	3
ENST00000432335	ENSE00003706916	4
ENST00000432335	ENSE00003684405	5
ENST00000538268	ENSE00002305110	1
ENST00000538268	ENSE00003709828	2
ENST00000538268	ENSE00003584068	3
ENST00000538268	ENSE00003459679	4
ENST00000358944	ENSE00001731860	1
ENST00000358944	ENSE00001635505	2
ENST00000358944	ENSE00001802644	3
ENST00000358944	ENSE00003593123	4
ENST00000358944	ENSE00003642844	5
ENST00000358944	ENSE00003666042	6
ENST00000358944	ENSE00003674429	7
ENST00000358944	ENSE00003502244	8
ENST00000358944	ENSE00003616658	9
ENST00000358944	ENSE00003603776	10
ENST00000358944	ENSE00003548786	11
ENST00000382659	ENSE00001683783	1
ENST00000382659	ENSE00001635505	2
ENST00000382659	ENSE00001802644	3
ENST00000382659	ENSE00001619375	4
ENST00000382659	ENSE00003468556	5
ENST00000382659	ENSE00003528506	6
ENST00000382659	ENSE00003480174	7
ENST00000382659	ENSE00003577506	8
ENST00000382659	ENSE00003482521	9
ENST00000382659	ENSE00003559850	10
ENST00000382659	ENSE00003547647	11
ENST00000382659	ENSE00003613569	12
ENST00000382673	ENSE00001794358	1
ENST00000382673	ENSE00001635505	2
ENST00000382673	ENSE00001802644	3
ENST00000382673	ENSE00001619375	4
ENST00000382673	ENSE00003468556	5
ENST00000382673	ENSE00003528506	6
ENST00000382673	ENSE00003480174	7
ENST00000382673	ENSE00003577506	8
ENST00000382673	ENSE00003482521	9
ENST00000382673	ENSE00003559850	10
ENST00000382673	ENSE00003547647	11
ENST00000382673	ENSE00003465760	12
ENST00000382658	ENSE00002228703	1
ENST00000382658	ENSE00001635505	2
ENST00000382658	ENSE00001802644	3
ENST00000382658	ENSE00001619375	4
ENST00000382658	ENSE00003468556	5
ENST00000382658	ENSE00003528506	6
ENST00000382658	ENSE00003480174	7
ENST00000382658	ENSE00003577506	8
ENST00000382658	ENSE00003482521	9
ENST00000382658	ENSE00003547647	10
ENST00000382658	ENSE00002309932	11
ENST00000456659	ENSE00001643289	1
ENST00000456659	ENSE00001615364	2
ENST00000456659	ENSE00001713521	3
ENST00000456659	ENSE00001786811	4
ENST00000456659	ENSE00001765379	5
ENST00000485099	ENSE00001908333	1
ENST00000441091	ENSE00001666674	1
ENST00000441091	ENSE00001796018	2
ENST00000441091	ENSE00001784489	3
ENST00000383020	ENSE00001881074	1
ENST00000383020	ENSE00003564737	2
ENST00000383020	ENSE00003500350	3
ENST00000383020	ENSE00001799218	4
ENST00000383020	ENSE00003552000	5
ENST00000383020	ENSE00003596670	6
ENST00000383020	ENSE00003464309	7
ENST00000383020	ENSE00003633721	8
ENST00000383020	ENSE00003674912	9
ENST00000383020	ENSE00003567291	10
ENST00000383020	ENSE00003679647	11
ENST00000383020	ENSE00003617149	12
ENST00000382639	ENSE00001661847	1
ENST00000382639	ENSE00003564737	2
ENST00000382639	ENSE00003500350	3
ENST00000382639	ENSE00003675456	4
ENST00000382639	ENSE00003499970	5
ENST00000382639	ENSE00003586486	6
ENST00000382639	ENSE00003643888	7
ENST00000382639	ENSE00003501027	8
ENST00000382639	ENSE00003669209	9
ENST00000382639	ENSE00003536838	10
ENST00000382639	ENSE00003662366	11
ENST00000437993	ENSE00001659203	1
ENST00000437993	ENSE00001709097	2
ENST00000437993	ENSE00001731355	3
ENST00000303922	ENSE00001752741	1
ENST00000303922	ENSE00001595873	2
ENST00000303922	ENSE00002550304	3
ENST00000303922	ENSE00001190571	4
ENST00000420346	ENSE00001792479	1
ENST00000420346	ENSE00002550304	2
ENST00000420346	ENSE00001683633	3
ENST00000420346	ENSE00001618747	4
ENST00000420346	ENSE00001598516	5
ENST00000420346	ENSE00001800192	6
ENST00000420346	ENSE00001753847	7
ENST00000420346	ENSE00001642884	8
ENST00000420346	ENSE00001598101	9
ENST00000450910	ENSE00001629733	1
ENST00000450910	ENSE00001690028	2
ENST00000450910	ENSE00001791094	3
ENST00000450910	ENSE00001700224	4
ENST00000488394	ENSE00001859492	1
ENST00000422002	ENSE00001686036	1
ENST00000306853	ENSE00002094213	1
ENST00000306853	ENSE00002123033	2
ENST00000451913	ENSE00001780671	1
ENST00000382653	ENSE00001751822	1
ENST00000382653	ENSE00001612685	2
ENST00000382653	ENSE00001763210	3
ENST00000382653	ENSE00003654373	4
ENST00000382653	ENSE00003581142	5
ENST00000382653	ENSE00003526911	6
ENST00000382653	ENSE00003486158	7
ENST00000382653	ENSE00003580424	8
ENST00000382653	ENSE00003605671	9
ENST00000382653	ENSE00003601536	10
ENST00000382653	ENSE00003624241	11
ENST00000382680	ENSE00001636167	1
ENST00000382680	ENSE00001612685	2
ENST00000382680	ENSE00001763210	3
ENST00000382680	ENSE00001665354	4
ENST00000382680	ENSE00003494048	5
ENST00000382680	ENSE00003647885	6
ENST00000382680	ENSE00003646572	7
ENST00000382680	ENSE00003489479	8
ENST00000382680	ENSE00003670003	9
ENST00000382680	ENSE00003588956	10
ENST00000382680	ENSE00003484557	11
ENST00000382680	ENSE00003612403	12
ENST00000382677	ENSE00001744906	1
ENST00000382677	ENSE00001763210	2
ENST00000382677	ENSE00001665354	3
ENST00000382677	ENSE00003494048	4
ENST00000382677	ENSE00003647885	5
ENST00000382677	ENSE00003646572	6
ENST00000382677	ENSE00003489479	7
ENST00000382677	ENSE00003670003	8
ENST00000382677	ENSE00003588956	9
ENST00000382677	ENSE00003484557	10
ENST00000382677	ENSE00003612403	11
ENST00000418956	ENSE00002215963	1
ENST00000418956	ENSE00001612685	2
ENST00000418956	ENSE00001763210	3
ENST00000418956	ENSE00001665354	4
ENST00000418956	ENSE00003494048	5
ENST00000418956	ENSE00003647885	6
ENST00000418956	ENSE00003646572	7
ENST00000418956	ENSE00003489479	8
ENST00000418956	ENSE00003670003	9
ENST00000418956	ENSE00003484557	10
ENST00000418956	ENSE00002316782	11
ENST00000442362	ENSE00001592980	1
ENST00000442362	ENSE00001733820	2
ENST00000535771	ENSE00002317106	1
ENST00000535771	ENSE00002237968	2
ENST00000514804	ENSE00002019278	1
ENST00000509776	ENSE00002070232	1
ENST00000509776	ENSE00002079738	2
ENST00000509776	ENSE00002059695	3
ENST00000504503	ENSE00002051610	1
ENST00000504503	ENSE00002083133	2
ENST00000504503	ENSE00002028839	3
ENST00000509650	ENSE00002069932	1
ENST00000509650	ENSE00002063868	2
ENST00000511770	ENSE00002057796	1
ENST00000511770	ENSE00002048409	2
ENST00000511770	ENSE00002073771	3
ENST00000511770	ENSE00002045000	4
ENST00000503144	ENSE00002068415	1
ENST00000503144	ENSE00002086946	2
ENST00000503144	ENSE00002062200	3
ENST00000503144	ENSE00002049899	4
ENST00000442790	ENSE00002077940	1
ENST00000442790	ENSE00001694957	2
ENST00000442790	ENSE00003675853	3
ENST00000510392	ENSE00002079014	1
ENST00000510392	ENSE00002054858	2
ENST00000354494	ENSE00001426978	1
ENST00000354494	ENSE00001427537	2
ENST00000513521	ENSE00002086052	1
ENST00000513521	ENSE00002030784	2
ENST00000513521	ENSE00002046435	3
ENST00000506069	ENSE00002021560	1
ENST00000506069	ENSE00003683409	2
ENST00000506069	ENSE00002051027	3
ENST00000510613	ENSE00002079391	1
ENST00000510613	ENSE00002055245	2
ENST00000510613	ENSE00002063141	3
ENST00000510613	ENSE00002077751	4
ENST00000510613	ENSE00002066035	5
ENST00000509611	ENSE00002036613	1
ENST00000509611	ENSE00002083771	2
ENST00000509611	ENSE00002040343	3
ENST00000509611	ENSE00002082814	4
ENST00000509611	ENSE00002059714	5
ENST00000515896	ENSE00002088173	1
ENST00000515957	ENSE00002088234	1
ENST00000515987	ENSE00002088264	1
ENST00000516032	ENSE00002088309	1
ENST00000516070	ENSE00002088347	1
ENST00000516108	ENSE00002088385	1
ENST00000516116	ENSE00002088393	1
ENST00000516144	ENSE00002088421	1
ENST00000516157	ENSE00002088434	1
ENST00000516161	ENSE00002088438	1
ENST00000516187	ENSE00002088464	1
ENST00000516203	ENSE00002088480	1
ENST00000516229	ENSE00002088506	1
ENST00000516250	ENSE00002088527	1
ENST00000516346	ENSE00002088623	1
ENST00000516357	ENSE00002088634	1
ENST00000516364	ENSE00002088641	1
ENST00000516400	ENSE00002088677	1
ENST00000516480	ENSE00002088757	1
ENST00000516506	ENSE00002088783	1
ENST00000516514	ENSE00002088791	1
ENST00000516617	ENSE00002088894	1
ENST00000516630	ENSE00002088907	1
ENST00000516659	ENSE00002088936	1
ENST00000516662	ENSE00002088939	1
ENST00000516663	ENSE00002088940	1
ENST00000516704	ENSE00002088981	1
ENST00000516777	ENSE00002089054	1
ENST00000516816	ENSE00002089093	1
ENST00000516824	ENSE00002089101	1
ENST00000516855	ENSE00002089132	1
ENST00000516858	ENSE00002089135	1
ENST00000516872	ENSE00002089149	1
ENST00000516880	ENSE00002089157	1
ENST00000516885	ENSE00002089162	1
ENST00000516957	ENSE00002089234	1
ENST00000517046	ENSE00002089323	1
